Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
College of Design and Engineering,Delft University of Technology,EE2S21,Signal Processing,5.00,EE3731C,Signal Analytics,4.00,True
College of Design and Engineering,Delft University of Technology,EE3C11,Electronics,5.00,EE3408C,Integrated Analog Design,4.00,True
College of Design and Engineering,Delft University of Technology,EE2S21,Systems and Control,5.00,EE3331C,Feedback Control Systems,4.00,True
College of Design and Engineering,Delft University of Technology,AE2235-I,Aerospace Systems & Control Theory,3.00,ME3142,Feedback Control Systems,4.00,True
College of Design and Engineering,Delft University of Technology,EE2T21,Telecommunications B,5.00,EE3131C,Communication Systems,4.00,True
College of Design and Engineering,Delft University of Technology,CSE2420,DIGITAL SYSTEMS,5.00,EE2026,Digital Design,4.00,True
College of Design and Engineering,Delft University of Technology,AE4238,Aero Engine Technology,4.00,ME5309,Aircraft Engines and Rocket Pr,4.00,True
College of Design and Engineering,Delft University of Technology,WB2235,Signal Analysis,6.00,EE2023,Signals and Systems,4.00,True
College of Design and Engineering,Delft University of Technology,AE2235,"Aerospace Signals, Systems & Control",7.00,EE2023,Signals and Systems,4.00,True
College of Design and Engineering,Delft University of Technology,EE2E21,Sustainable Energy Supply,5.00,EE2022,Electrical Energy Systems,4.00,True
College of Design and Engineering,Delft University of Technology,SC42150,Statistical Signal Processing,3.00,EE3731C,Signal Analytics,4.00,True
College of Design and Engineering,Delft University of Technology,EPA1423,Decision making in networks,5.00,IE4003,Exchange Elective,3.00,True
College of Design and Engineering,Delft University of Technology,WI4050,Uncertainty and Sensitivity Analysis,6.00,IE4004,Exchange Elective,4.00,True
College of Design and Engineering,Delft University of Technology,EPA1412,Project Management,5.00,IE4013,Department Exchange Module,3.00,True
College of Design and Engineering,Delft University of Technology,WL2100,Leadership in Project,3.00,EX2041,Exchange UEM,2.00,False
College of Design and Engineering,Delft University of Technology,EPA1132,Technology Development and Impact Assessment,5.00,IE4013,Department Exchange Module,3.00,True
College of Design and Engineering,Delft University of Technology,MOT1531,Business Process Management and Technology,5.00,IE4887,Exchange Elective,3.00,True
College of Design and Engineering,Delft University of Technology,SPM4450,Fundamental of Data Analytics,5.00,IE4063,Exchange Elective,3.00,True
College of Design and Engineering,Delft University of Technology,SPM4416,Strategic Management of Large Engineering Projects,6.00,IE4994,Exchange Elective,4.00,True
College of Design and Engineering,Delft University of Technology,SPM9448,Methods for Risk Analysis and Management,5.00,IE4067,Exchange Elective,3.00,True
College of Design and Engineering,Delft University of Technology,ZXY1002,Fabrikplanung (Factory Planning),4.00,IE4112,Exchange Elective,2.00,True
College of Design and Engineering,Delft University of Technology,EPA1332,Discrete System Modelling,5.00,IE4503,Exchange Elective,3.00,True
College of Design and Engineering,Delft University of Technology,SPM4631,Transport Policy,6.00,IE4114,Exchange Elective,4.00,True
College of Design and Engineering,Delft University of Technology,SH3500AB,Seminar: Issues of Society,2.00,EX2100,Exchange UEM,1.00,False
College of Design and Engineering,Delft University of Technology,EPA1233,Economics of Infrastructure,5.00,IE4123,Exchange Elective,3.00,True
College of Design and Engineering,Delft University of Technology,WI4410,Advanced Discrete Optimization,6.00,IE4210,Operations Research II,4.00,True
College of Design and Engineering,Delft University of Technology,MOT1435,"Technology, Strategy and Entrepreneurship",5.00,EX4045,Exchange UEM,3.00,False
College of Design and Engineering,Delft University of Technology,EPA1341,Advanced System Dynamics,5.00,IE4731,Exchange Elective,3.00,True
College of Design and Engineering,Victoria University of Wellington,SARC351,Urban Design Theory and Practice,15.00,AR3223,Introduction to Urbanism,4.00,False
College of Design and Engineering,University of Otago,COSC301,Network Management and Security,18.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,University of Canterbury,WATR403-19S2,"Water Management, Policy and Planning",15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENCH281-19S2,Principles Of Biology For Engineers,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENCN253-19S2,Soil Mechanics,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENCN481-19S2,Environmental Engineering,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENGR394-19S2,Process Engineering Design 2,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENCN361,Transportation Engineering,15.00,CE3121,Urban Transportation Engineeri,4.00,False
College of Design and Engineering,University of Canterbury,ENCN452,Advanced Geotechnical Engineering,15.00,CE3116,Foundation Engineering,4.00,False
College of Design and Engineering,University of Canterbury,ENVR414-19S2,Current Issues in Environmental Chemistry,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENME484-19S2,Special Topic: HVAS Engineering,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENGR407-19S2,Bioprocess Engineering 1,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,University of Canterbury,ENGR404-19S2,Renewable Energy Technologies and Management,15.00,CN4991,Exchange Technical Elective Co,4.00,False
College of Design and Engineering,"University of Auckland, The",ENVSCI711,Environmental Impact Assessment,15.00,ESE4408,Environmental Impact Assessmen,4.00,False
College of Design and Engineering,"University of Auckland, The",ENVENG707,Advanced Water Treatment and Reuse,15.00,ESE4401,Water & Wastewater Engineering,4.00,False
College of Design and Engineering,"University of Auckland, The",CIVIL302,Hydrology and Open Channel Flow,15.00,CE3132,Hydrology and Free Surface Flo,4.00,False
College of Design and Engineering,"University of Auckland, The",ENVSCI713,Air Quality and Atmospheric Processes,15.00,ESE3201,Air Quality in Changing Envrn,4.00,False
College of Design and Engineering,"University of Auckland, The",ENVENG331,Three waters: Quality and Treatment,15.00,ESE3401,Sustainable Urban Water Techno,4.00,False
College of Design and Engineering,Norwegian University of Science and Technology,B12060,Marine Ecology,7.50,EX2050,Exchange UEM,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,SOK2010,Banking,7.50,EX2052,Exchange UEM,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,SOK1101,Environmental and Resource Economics,7.50,EX1040,Exchange UEM,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,TIO4261,Grreen Value Creation and Ethical Perspectives,7.50,EX4890,Exchange UE,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,TIO4140,Project Evaluation and Financing,7.50,IE4709,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,BOKO4030,Valuation and Profitability Analysis,7.50,IE4708,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,BFIN5012,Risk Management and Empirical Finance,7.50,IE4707,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TIO4360,Advanced Investment Analysis,7.50,IE4706,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK4180,Manufacturing Strategy,7.50,IE4997,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,BOA2042,Financial Modeling using Excel,7.50,IE4705,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TMA4267,Linear Statistical Models,7.50,IE4005,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK4185,Industrial Systems Engineering,7.50,IE4999,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TMT4301,Materials Characterization,15.00,MLE3101,Materials Characterisation Lab,3.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TMT4301,Materials Characterization,15.00,MLE3101A,Materials Characterization,3.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TTM4195,Blockchain Technologies and Cryptocurrencies,7.50,EE4032,Blockchain Engineering,2.00,True
College of Design and Engineering,Norwegian University of Science and Technology,EETTM4200,Computer Networks,7.50,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TTM4100,Communication - Services and Networks,7.50,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TTM42004200,Computer Networks,7.50,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TFE4152,Design of Integrated Circuits,7.50,EE4415,Integrated Digital Design,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,SOK2007,Development Economics,7.50,EX2050,Exchange UEM,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,TPK5115,Risk Management in Projects,7.50,IE4609,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TMA4255,Applied Statistics,7.50,IE3101,Statistics For Engineering App,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK4110,Quality and Performance Oriented Management,7.50,IE4015,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,POL1003,"The Politics of the Environment, Energy and Resource Management",7.50,EX1041,Exchange UEM,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,KJ2073,Analytical Environmental Chemistry,7.50,EX2053,Exchange UEM,5.00,False
College of Design and Engineering,Norwegian University of Science and Technology,TIO4175,Purchasing and Logistics Management,7.50,IE4115,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TMA4295,Statistical Inference,7.50,IE4519,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TIO4130,Optimization Methods with Applications,7.50,IE4518,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK4160,Supply Chain Control and Applied Decision Support,7.50,IE4119,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,MET500,Applied Multivariate Statistical Methods using LISREL,7.50,IE4517,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TMA4268,Statistical Learning,7.50,IE4515,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK5160,Risk Analysis,7.50,IE4516,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK4161,Supply Chain Analytics,7.50,IE4120,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TTM4110,Dependability and Performance with Discrete Event Simulation,7.50,IE3110,Simulation,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TPK4135,Manufacturing Logistics,7.50,IE3120,Manufacturing Logistics,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TDT4265,Computer Vision and Deep Learning,7.50,EE4704,Image Processing and Analysis,4.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TIO5215,Global Governance of Sustainable Supply Chains,7.50,IE4115,Exchange Elective,5.00,True
College of Design and Engineering,Norwegian University of Science and Technology,TIO4146,Finance for Science and Technology Students,7.50,IE4125,Exchange Elective,5.00,True
College of Design and Engineering,Singapore Management University,OPIM706,Topics in Game Theory and its Applications,1.00,IE4044,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,STAT311,Risk Theory and Loss Models,1.00,IE4056,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,CS422,"Reasoning, Planning and Learning under Uncertainty",1.00,IE4985,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,DSA302,Financial Data Analysis,1.00,IE3014,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,FNCE307,Advanced Portfolio Management,1.00,IE3004,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,IS711,Learning and Planning in Intelligent Systems,1.00,IE4004,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,QF206,Quantitative Trading Strategies,1.00,IE4055,Exchange Elective,4.00,True
College of Design and Engineering,Singapore Management University,OPIM705,Topics in Advanced Optimisation Techniques,1.00,IE4014,Department Exchange Module,4.00,True
College of Design and Engineering,Nanyang Technological University,EE3012,Communication Principles,3.00,EE3131C,Communication Systems,4.00,True
College of Design and Engineering,Nanyang Technological University,EE4268,ROBOTICS & AUTOMATION,3.00,EE3305,Robotic System Design,4.00,True
College of Design and Engineering,Nanyang Technological University,SC4015,CYBER PHYSICAL SYSTEM SECURITY,3.00,EE3306,Introduction to Cyber Physical,4.00,True
College of Design and Engineering,Nanyang Technological University,EE3011,MODELLING & CONTROL,3.00,EE3331C,Feedback Control Systems,4.00,True
College of Design and Engineering,Nanyang Technological University,EE3019,INTEGRATED ELECTRONICS,3.00,EE3408C,Integrated Analog Design,4.00,True
College of Design and Engineering,Nanyang Technological University,EE3013,SEMICONDUCTOR DEVICES & PROCESSING,3.00,EE3431C,Microelectronics Materials and,4.00,True
College of Design and Engineering,Nanyang Technological University,EE2103,SEMICONDUCTOR FUNDAMENTALS,3.00,EE3431C,Microelectronics Materials and,4.00,True
College of Design and Engineering,Nanyang Technological University,IE3012,COMMUNICATION PRINCIPLES,3.00,EE3131C,Communication Systems,4.00,True
College of Design and Engineering,Nanyang Technological University,EE8061,Innovation and Technology Management,3.00,MT5007,MANAGEMENT OF TECHNOLOGICAL IN,4.00,True
College of Design and Engineering,Nanyang Technological University,ET9132,New Venture Funding,3.00,MT5911,Venture Capital Funding for Te,4.00,True
College of Design and Engineering,Nanyang Technological University,CV 0003,Introduction to data science and artificial intelligence,3.00,IE4213,Learning from Data,4.00,True
College of Design and Engineering,Nanyang Technological University,MS4662,Appreciating IP in Research & Development,3.00,MT5001,Intellectual Property Manageme,4.00,True
College of Design and Engineering,Nanyang Technological University,MA4843,Management of Product Development,3.00,MT5006,Value Creation Through Product,4.00,True
College of Design and Engineering,Nanyang Technological University,MS4661,Application of Patents & Designs in Engineering Related Industry,3.00,MT5001,Intellectual Property Manageme,4.00,True
College of Design and Engineering,Nanyang Technological University,IE3014,DIGITAL SIGNAL PROCESSING,3.00,EE3731C,Signal Analytics,4.00,True
College of Design and Engineering,Nanyang Technological University,EE2004,DIGITAL ELECTRONICS,4.00,EE2026,Digital Design,4.00,True
College of Design and Engineering,Nanyang Technological University,EE2102,ANALOG ELECTRONICS,3.00,EE2027,Electronic Circuits,4.00,True
College of Design and Engineering,Nanyang Technological University,EE4151,RF and Microwave Engineering,3.00,EE3104C,Introduction to RF and Microwa,4.00,True
College of Design and Engineering,Nanyang Technological University,IE2104,DIGITAL ELECTRONICS,3.00,EE2026,Digital Design,4.00,True
College of Design and Engineering,Nanyang Technological University,MS2018,ELECTRONICS & MAGNETIC PROPERTIES OF MATERIALS,3.00,MLE3105,Dielectric & Magnetic Material,4.00,True
College of Design and Engineering,Nanyang Technological University,IE3017,COMPUTER COMMUNICATIONS,3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Nanyang Technological University,EN4001,Environmental Impact Assessment & Monitoring,3.00,ESE4408,Environmental Impact Assessmen,4.00,False
College of Design and Engineering,Nanyang Technological University,MS3012,MICRO/NANELEC MAT PROCESSING,3.00,MLE4207,Microfabrication Process and T,4.00,True
College of Design and Engineering,Nanyang Technological University,IE4761,Computer Networks,3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Nanyang Technological University,EN3006,Energy Resources Engineering,3.00,ESE4406,Energy Systems and Climate Cha,4.00,False
College of Design and Engineering,Nanyang Technological University,MS4014,Nanomaterials: fundamentals and applications,3.00,MLE4206,Current topics on Nanomaterial,4.00,True
College of Design and Engineering,Nanyang Technological University,SC2008,Computer Network,3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Nanyang Technological University,CV3012,Steel Design,3.00,CE3166,Structural Steel Design & Syst,4.00,False
College of Design and Engineering,Nanyang Technological University,MS4631,Corrosion Engineering,3.00,MLE3102,Degradation and Failure of Mat,4.00,True
College of Design and Engineering,Nanyang Technological University,IE4758,INFORMATION SECURITY,3.00,EE4205,Quantum Computing and Communic,4.00,True
College of Design and Engineering,Nanyang Technological University,EN3001,Solid and Hazardous Waste Management,3.00,ESE3101,Resource Management and Circul,4.00,False
College of Design and Engineering,Nanyang Technological University,MS3013,ENVIRONMENTAL EFFECTS ON MATERIALS,3.00,MLE3102,Degradation and Failure of Mat,4.00,True
College of Design and Engineering,Nanyang Technological University,EE6108,COMPUTER NETWORKS,3.00,EE4210,Network Protocols and Applicat,4.00,True
College of Design and Engineering,Nanyang Technological University,CV2020,Water Resources Engineering,3.00,CE3132,Hydrology and Free Surface Flo,4.00,False
College of Design and Engineering,Nanyang Technological University,MS2013,Introduction to polymer science,3.00,MLE3104,Polymeric and Composite Materi,4.00,True
College of Design and Engineering,Nanyang Technological University,CB0494,INTRODUCTION TO DATA SCIENCE & ARTIFICIAL INTELLIGENCE,3.00,EE4211,Data Science for the Internet,4.00,True
College of Design and Engineering,Nanyang Technological University,CV3014,TRANSPORTATION ENGINEERING,3.00,CE3121,Urban Transportation Engineeri,4.00,False
College of Design and Engineering,Nanyang Technological University,MS3011,Metallic and Ceramic Materials,3.00,MLE3203,Engineering Materials,4.00,True
College of Design and Engineering,Nanyang Technological University,IE4483,ARTIFICIAL INTELLIGENCE & DATA MINING,3.00,EE4211,Data Science for the Internet,4.00,True
College of Design and Engineering,Nanyang Technological University,CV3013,Foundation Engineering,3.00,CE3116,Foundation Engineering,4.00,False
College of Design and Engineering,Nanyang Technological University,CZ4003,Computer Vision,3.00,EE4212,Computer Vision,4.00,True
College of Design and Engineering,Nanyang Technological University,CV4011,Project planning and management,3.00,CE2183,Construction Project Mgmt,4.00,False
College of Design and Engineering,Nanyang Technological University,EE4532,Power Electronics and Drives,3.00,EE4502,Electric Drives & Control,4.00,True
College of Design and Engineering,Nanyang Technological University,CV3011,Reinforced Concrete Design,3.00,CE3165,Concrete Design for Urban Infr,4.00,False
College of Design and Engineering,Nanyang Technological University,EE3018,INTRODUCTION TO PHOTONICS,3.00,EE4437,Photonics - Principles and App,4.00,True
College of Design and Engineering,Nanyang Technological University,EG1001,Engineers in Society,2.00,EG2401A,Engineering Professionalism,2.00,False
College of Design and Engineering,Nanyang Technological University,MS4630,PHOTOVOLTAIC DEVICES & ENERGY STORAGE,3.00,EE4438,Solar Cells and Modules,4.00,True
College of Design and Engineering,Nanyang Technological University,BG4215,Biomedical Nanotechnology,3.00,BN4109,Special Topic In Bioengineerin,4.00,True
College of Design and Engineering,Nanyang Technological University,IE4476,IMAGE PROCESSING AND COMPUTER VISION,3.00,EE4704,Image Processing and Analysis,4.00,True
College of Design and Engineering,Nanyang Technological University,CH3104,Biochemical Engineering,3.00,BN4403,Cellular Bioengineering,4.00,True
College of Design and Engineering,Nanyang Technological University,EE4476,Image Processing,3.00,EE4704,Image Processing and Analysis,4.00,True
College of Design and Engineering,Nanyang Technological University,CZ4003,Computer Vision,3.00,EE4704,Image Processing and Analysis,4.00,True
College of Design and Engineering,Nanyang Technological University,EE4483,Artificial Intelligence and Data Mining,3.00,EE4802,Learning from Data,4.00,True
College of Design and Engineering,Nanyang Technological University,EE3014,DIGITAL SIGNAL PROCESSING,4.00,EE3731C,Signal Analytics,4.00,True
College of Design and Engineering,Nanyang Technological University,IE4001,Software Engineering,3.00,CS2103DE,Software Engineering,4.00,True
College of Design and Engineering,Nanyang Technological University,EE4647,MICROELECTRONIC DEVICES,3.00,EE3431C,Microelectronics Materials and,4.00,True
College of Design and Engineering,Nanyang Technological University,IE2108,DATA STRUCTURES & ALGORITHMS IN PYTHON,3.00,CS2040DE,Data Structures and Algorithms,4.00,True
College of Design and Engineering,Nanyang Technological University,IE4756,COMPUTER ARCHITECTURE,3.00,CS2100DE,Computer Organisation,4.00,True
College of Design and Engineering,Nanyang Technological University,CE2006,SOFTWARE ENGINEERING,3.00,CS2103DE,Software Engineering,4.00,True
College of Design and Engineering,Nanyang Technological University,SF0002,Military Leadership,3.00,EX1102,Exchange UEM,4.00,False
College of Design and Engineering,Nanyang Technological University,SC1015,Introduction to data science and artificial intelligence,3.00,IE4213,Learning from Data,4.00,True
College of Design and Engineering,Nanyang Technological University,BC3408,Decision Modelling & Analysis,4.00,IE4044,Exchange Elective,4.00,True
College of Design and Engineering,Nanyang Technological University,MA4854,Quality Assurance & Management,3.00,IE4004,Exchange Elective,4.00,True
College of Design and Engineering,Nanyang Technological University,SF0003,Military Studies,3.00,EX1103,Exchange UEM,4.00,False
College of Design and Engineering,Nanyang Technological University,EE4497,Pattern Recognition & Machine Learning,3.00,IE4211,Modelling & Analytics,4.00,True
College of Design and Engineering,Nanyang Technological University,CH2010,Engineering statistics,3.00,IE3101,Statistics For Engineering App,4.00,True
College of Design and Engineering,Nanyang Technological University,BC2408,Supply Chain Analytics,4.00,IE4220,Supply Chain Modelling,4.00,True
College of Design and Engineering,Nanyang Technological University,MS4012,Quality Control,3.00,IE4014,Department Exchange Module,4.00,True
College of Design and Engineering,Nanyang Technological University,SF0001,Military Technology,3.00,EX1001,Exchange UEM,4.00,False
College of Design and Engineering,Nanyang Technological University,MA9004,Systems Thinking and Systems Engineering,3.00,IE3105,Fundamentals of Systems Engine,4.00,True
College of Design and Engineering,Hanyang University,AIX0005,AI+X: Machine Learning,3.00,EE4211,Data Science for the Internet,4.00,True
College of Design and Engineering,Hanyang University,CUL1220,Ethics of Science and Technology,3.00,EG2401A,Engineering Professionalism,2.00,False
College of Design and Engineering,Hanyang University,ARD3063,Architectural Planning,3.00,AR3223,Introduction to Urbanism,4.00,False
College of Design and Engineering,Hanyang University,INE2024,Manufacturing System,3.00,IE3114,Department Exchange Module,4.00,True
College of Design and Engineering,Hanyang University,ISS116518091,Computer Networks,3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Hanyang University,ARE3058,Architectural Design 4,6.00,AR3101,Design 5,8.00,False
College of Design and Engineering,Hanyang University,ISS1165,Computer Networks,3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Hanyang University,DIS2015,Negotiation and Dispute Resolution,3.00,EX3886,Exchange UEM,4.00,False
College of Design and Engineering,Hanyang University,AIX0005,Machine Learning,3.00,EE3801,Data Engineering Principles,4.00,True
College of Design and Engineering,Hanyang University,ISS1125,Microprocessor and IoT,3.00,EX2030,Exchange UEM,2.00,True
College of Design and Engineering,Hanyang University,ISS-,Introduction to Microelectronics,3.00,EE2027,Electronic Circuits,4.00,True
College of Design and Engineering,Hanyang University,ISS 1202,Creative computing and data with Python,3.00,IE4213,Learning from Data,4.00,True
College of Design and Engineering,Hanyang University,ISS1125,Microprocessor and IoT,3.00,EE2028,Microcontroller Programming an,4.00,True
College of Design and Engineering,Hanyang University,TOU3040,Psychology of Leisure and Tourism,3.00,EX3885,Exchange UEM,4.00,False
College of Design and Engineering,Hanyang University,ISS1171,Introduction to Microelectronics,3.00,EE2027,Electronic Circuits,4.00,True
College of Design and Engineering,Hanyang University,GEN0036,Introduction to Statistics,3.00,EE2012,Analytical Methods in Electric,4.00,True
College of Design and Engineering,Hanyang University,MEE3003,Fluid Mechanics 1,3.00,CE2134,Fluid Mechanics,4.00,False
College of Design and Engineering,Hanyang University,ISS1202,Creative Computing and Data with Python,3.00,EE3801,Data Engineering Principles,4.00,True
College of Design and Engineering,Sungkyunkwan University,ISS3183,Human Computer Interaction,3.00,EE4705,Human-Robot Interaction,4.00,True
College of Design and Engineering,"Ewha Women's University,Seoul",AR36364,ARCHITECTURE AND THE CITY,4.00,AR5221,CONTEMPORARY THEORIES,4.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",36364,ARCHITECTURE AND CITY,3.00,AR5601,Urban Design Theory and Praxis,4.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",AR38466,Emerging Architecture,4.00,AR5321,Advanced Architectural Integra,4.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",38532,ARCHITECTURE COMPREHENSIVE STUDIO,3.00,AR5321,Advanced Architectural Integra,4.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",AR36349,Architecture Design 6,8.00,AR5801,Options Design Research Studio,8.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",36364-01,Architecture and City,4.00,AR5601,Urban Design Theory and Praxis,4.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",36349,ARCHITECTURAL DESIGN STUDIO 6,6.00,AR5801,Options Design Research Studio,8.00,False
College of Design and Engineering,"Ewha Women's University,Seoul",AR36364-01,Architecture and City,4.00,AR5601,Urban Design Theory and Praxis,4.00,False
College of Design and Engineering,Korea University,LIFS354,CEREAL SCIENCE(English),3.00,BN4109,Special Topic In Bioengineerin,4.00,True
College of Design and Engineering,Korea University,COSE342,Computer Network (English),3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Korea University,AMSE201,PHYSICAL CHEMISTRY I,3.00,BN3501,Equilibrium and Kinetic Biopro,4.00,True
College of Design and Engineering,Korea University,KECE45400,CONTROL OF ELECTRICAL DRIVES(English),3.00,EE4502,Electric Drives & Control,4.00,True
College of Design and Engineering,Korea University,CHBE207,PHYSICAL CHEMISTRY,3.00,BN3501,Equilibrium and Kinetic Biopro,4.00,True
College of Design and Engineering,Korea University,COSE242,DATA COMMUNICATIONS,3.00,EE4210,Network Protocols and Applicat,4.00,True
College of Design and Engineering,Korea University,BMED330,BIOMEDICAL MATERIALS PROCESSING(ENGLISH),3.00,BN3301,Introduction To Biomaterials,4.00,True
College of Design and Engineering,Korea University,COSE342,COMPUTER NETWORKS,3.00,EE4210,Network Protocols and Applicat,4.00,True
College of Design and Engineering,Korea University,BSMS324,SYSTEMS AND SYNTHETIC BIOLOGY(ENGLISH),3.00,BN4501,Engineering Biology,4.00,True
College of Design and Engineering,Korea University,KECE454,CONTROL OF ELECTRICAL DRIVES,3.00,EE4502,Electric Drives & Control,4.00,True
College of Design and Engineering,Korea University,BMED31800,Biomedical Image Processing,3.00,EE4704,Image Processing and Analysis,4.00,True
College of Design and Engineering,Korea University,KECE418,MULTIMEDIA SIGNAL PROCESSING,3.00,EE4704,Image Processing and Analysis,4.00,True
College of Design and Engineering,Korea University,COSE432,HUMAN COMPUTER INTERACTION(English,3.00,EE4705,Human-Robot Interaction,4.00,True
College of Design and Engineering,Korea University,MECH209,Manufacturing Processes and Machine Shop Practice,3.00,ME2162,MANUFACTURING PROCESSES,4.00,True
College of Design and Engineering,Korea University,IWC426,Introduction to Machine Learning,3.00,EE4802,Learning from Data,4.00,True
College of Design and Engineering,Korea University,STAT424,STATISTICAL MACHINE LEARNING(English),3.00,EE4802,Learning from Data,4.00,True
College of Design and Engineering,Korea University,KECE334,SEMICONDUCTOR DEVICES 2,3.00,EE4505,Power Semiconductor Devices &,4.00,True
College of Design and Engineering,Korea University,EGRN242,DATA LEARNING AND INTELLIGENCE,3.00,EE4802,Learning from Data,4.00,True
College of Design and Engineering,Korea University,IWC420,Introduction to Artificial Intelligence,3.00,EE4312,Artificial Neural Networks,4.00,True
College of Design and Engineering,Korea University,KECE38202,CONTROL ENGINEERING(English),3.00,EE4302,Advanced Control Systems,4.00,True
College of Design and Engineering,Korea University,MECH38700,AUTOMATIC CONTROL(English),3.00,EE4302,Advanced Control Systems,4.00,True
College of Design and Engineering,Korea University,COSE474,DEEP LEARNING,3.00,EE4211,Data Science for the Internet,4.00,True
College of Design and Engineering,Korea University,EGRN24200,DATA LEARNING AND INTELLIGENCE,3.00,EE4211,Data Science for the Internet,4.00,True
College of Design and Engineering,Korea University,KECE470,PATTERN RECOGNITION(English),3.00,EE4211,Data Science for the Internet,4.00,True
College of Design and Engineering,Korea University,PHYS466,ARTIFICIAL INTELLIGENCE FOR PHYSICIST(English),3.00,EE4802,Learning from Data,4.00,True
College of Design and Engineering,Korea University,BMED429,Bio-micro/nano devices,3.00,BN4404,Bioelectromechanical Systems -,4.00,True
College of Design and Engineering,Korea University,IWC392,Sustainability Strategies,3.00,GEC1040,A Culture of Sustainability,4.00,False
College of Design and Engineering,Korea University,COSE242,Data Communications (English),3.00,EE4204,Computer Networks,4.00,True
College of Design and Engineering,Korea University,ISC356A,Big data analytics,3.00,IE4213,Learning from Data,4.00,True
